gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000138190,0.0,2.1972245773362196,-2.1972245773362196,194178.0,3.0553335211771023e-10,-0.25791661828008605,2.0885430944776485e-26,0.43410852713178294,0.6017488076311606,925,1.1292063806407268e-08,2.5852351089698924e-24,ENSG00000138190,EXOC6,protein_coding,chr10,treated_down_R_negative,0.5667007325884491
ENSG00000101194,0.0,2.0794415416798357,-2.0794415416798357,196638.0,9.570192182067517e-10,-0.26650960001461915,3.796245211899413e-28,0.3772609819121447,0.5397456279809221,825,3.2237905478966744e-08,6.3324212243197e-26,ENSG00000101194,SLC17A9,protein_coding,chr20,treated_down_R_negative,0.554191133526876
ENSG00000079805,0.0,2.70805020110221,-2.70805020110221,184482.5,1.1514141464326792e-13,-0.20322699384064322,8.551801663012155e-17,0.4702842377260982,0.6637519872813991,1017,7.183212293934912e-12,1.923261350211522e-15,ENSG00000079805,DNM2,protein_coding,chr19,treated_down_R_negative,0.5503489015395515
ENSG00000148248,1.0986122886681096,3.7612001156935624,-2.662587827025453,210051.0,2.558665068941935e-05,-0.2066230808510667,2.5509294035061388e-17,0.5167958656330749,0.6399046104928457,1005,0.0003078273696056344,6.345386035372168e-16,ENSG00000148248,SURF4,protein_coding,chr9,treated_down_R_negative,0.5501520998565461
ENSG00000160058,0.0,3.367295829986474,-3.367295829986474,194307.0,4.620971971146231e-10,-0.1630309226160199,2.8947221826097752e-11,0.4496124031007752,0.6311605723370429,968,1.6606218743774698e-08,2.430757496680609e-10,ENSG00000160058,BSDC1,protein_coding,chr1,treated_down_R_negative,0.5489733458837713
ENSG00000116984,0.0,3.349750170080839,-3.349750170080839,190722.0,3.526835601434261e-11,-0.16336128358145802,2.6377983059709305e-11,0.4780361757105943,0.6732909379968204,1032,1.5029041381904224e-09,2.2310423687134283e-10,ENSG00000116984,MTR,protein_coding,chr1,treated_down_R_negative,0.5472194874616132
ENSG00000132359,1.3862943611198906,3.7012257604091223,-2.3149313992892315,191375.0,9.578966884865823e-11,-0.23511277047759238,4.272013714417379e-22,0.5581395348837209,0.7209856915739269,1123,3.796654562129855e-09,2.5824985231360713e-20,ENSG00000132359,RAP1GAP2,protein_coding,chr17,treated_down_R_negative,0.5442699347524609
ENSG00000196233,0.0,2.3978952727983707,-2.3978952727983707,179231.0,2.95090304156589e-16,-0.22693517489903986,1.1742246513293186e-20,0.40310077519379844,0.6279809220985691,946,2.4286944215188603e-14,5.378500667975835e-19,ENSG00000196233,LCOR,protein_coding,chr10,treated_down_R_negative,0.5441667831220791
ENSG00000102007,0.0,3.6888794541139363,-3.6888794541139363,175989.0,3.282512104541311e-17,-0.14616787732028,2.586887020127651e-09,0.4935400516795866,0.6971383147853736,1068,2.985172013905455e-15,1.5744930110993524e-08,ENSG00000102007,PLP2,protein_coding,chrX,treated_down_R_negative,0.5391956794982273
ENSG00000109133,0.0,1.791759469228055,-1.791759469228055,209265.5,9.539331280728896e-06,-0.30019880430585394,1.317467404706071e-35,0.4263565891472868,0.5524642289348172,860,0.0001317804962975095,8.057992304901268e-33,ENSG00000109133,TMEM33,protein_coding,chr4,treated_down_R_negative,0.5378840502659535
ENSG00000113719,0.6931471805599453,2.772588722239781,-2.0794415416798357,198768.0,2.2342075137693603e-08,-0.25773277478175377,2.2718395569017833e-26,0.5400516795865633,0.6756756756756757,1059,5.891093404649845e-07,2.8010075612030566e-24,ENSG00000113719,ERGIC1,protein_coding,chr5,treated_down_R_negative,0.535940238533592
ENSG00000095564,0.0,3.4175922930736506,-3.4175922930736506,191146.0,5.4113776491947216e-11,-0.1561360378600517,1.9284805635181747e-10,0.49870801033591733,0.6764705882352942,1044,2.2357232186931254e-09,1.4038528405559492e-09,ENSG00000095564,BTAF1,protein_coding,chr10,treated_down_R_negative,0.5336093196615684
ENSG00000253352,0.0,2.302585092994046,-2.302585092994046,217054.0,0.0006897126325668086,-0.23126715671046302,2.062147142609297e-21,0.48578811369509045,0.5596184419713831,892,0.005090914848002001,1.0920977218915417e-19,ENSG00000253352,TUG1,protein_coding,chr22,treated_down_R_negative,0.5325123075406301
ENSG00000163961,1.791759469228055,4.584967478670572,-2.7932080094425173,178866.0,7.65205406817415e-16,-0.1901346131915198,7.439616657712733e-15,0.5400516795865633,0.6971383147853736,1086,6.042798039203956e-14,1.1882435350948965e-13,ENSG00000163961,RNF168,protein_coding,chr3,treated_down_R_negative,0.5310855244388081
ENSG00000115216,0.0,2.8903717578961645,-2.8903717578961645,217926.5,0.0011081541956166198,-0.1836493798956793,6.057492700395943e-14,0.49612403100775193,0.5802861685214626,922,0.007527581407637025,8.137440560010795e-13,ENSG00000115216,NRBP1,protein_coding,chr2,treated_down_R_negative,0.5308149810056152
ENSG00000197961,0.0,2.6020033435383976,-2.6020033435383976,221357.0,0.004786293223655139,-0.2027250810985207,1.0207487598278182e-16,0.49612403100775193,0.5826709062003179,925,0.02470608051058659,2.265471442892266e-15,ENSG00000197961,ZNF121,protein_coding,chr19,treated_down_R_negative,0.5274913388374437
ENSG00000091164,0.0,2.8903717578961645,-2.8903717578961645,217492.5,0.000920086531995017,-0.1824443103407722,8.869720710734401e-14,0.46770025839793283,0.5930047694753577,927,0.006472832166323887,1.156177175637017e-12,ENSG00000091164,TXNL1,protein_coding,chr18,treated_down_R_negative,0.5273318819978111
ENSG00000124782,1.3862943611198906,3.4965075614664802,-2.11021320034659,185958.5,1.06962979312682e-12,-0.24988869859139273,7.726943179433657e-25,0.6020671834625323,0.7408585055643879,1165,5.853502129299106e-11,7.39345210417405e-23,ENSG00000124782,RREB1,protein_coding,chr6,treated_down_R_negative,0.5273184303849873
ENSG00000163636,0.0,3.198464827608073,-3.198464827608073,222234.0,0.006707777926489809,-0.1647155074919002,1.798494425947249e-11,0.4935400516795866,0.5802861685214626,921,0.03239542521245528,1.5618161644925539e-10,ENSG00000163636,PSMD6,protein_coding,chr3,treated_down_R_negative,0.5268367572744569
ENSG00000100097,0.6931471805599453,3.784189633918261,-3.0910424533583156,175962.0,3.466179602446079e-17,-0.16990013742410714,4.029039112713896e-12,0.5038759689922481,0.7019077901430842,1078,3.1339287054811754e-15,3.9030377963628744e-11,ENSG00000100097,LGALS1,protein_coding,chr22,treated_down_R_negative,0.5251685376093271
ENSG00000092964,0.0,1.9459101490553132,-1.9459101490553132,205460.5,8.033397883293706e-07,-0.2691581327523705,1.0711421405235392e-28,0.42377260981912146,0.5437201907790143,848,1.4740340010210621e-05,1.8876913440311163e-26,ENSG00000092964,DPYSL2,protein_coding,chr8,treated_down_R_negative,0.523757542223615
ENSG00000068724,0.0,1.791759469228055,-1.791759469228055,209948.0,1.8568176538049162e-05,-0.29162400904931596,1.3076429889085139e-33,0.4909560723514212,0.5826709062003179,923,0.00023264029036498148,5.665181632364344e-31,ENSG00000068724,TTC7A,protein_coding,chr2,treated_down_R_negative,0.5225200796683599
ENSG00000100325,0.0,2.70805020110221,-2.70805020110221,219029.0,0.0018165219089586989,-0.19288003436235446,2.9927658336393166e-15,0.4806201550387597,0.5874403815580286,925,0.011260420402377519,5.129304651028088e-14,ENSG00000100325,ASCC2,protein_coding,chr22,treated_down_R_negative,0.5223288158435752
ENSG00000114867,1.0986122886681096,3.020127355638707,-1.9215150669705974,204760.5,1.326212328822387e-06,-0.2715578727608582,3.3620658542142587e-29,0.5452196382428941,0.6828298887122417,1070,2.3098012938557633e-05,6.765994851000346e-27,ENSG00000114867,EIF4G1,protein_coding,chr3,treated_down_R_negative,0.5218025440644734
ENSG00000149781,2.772588722239781,4.722943345003717,-1.950354622763936,200715.5,1.1100542307926641e-07,-0.2673370406660861,2.5606148115195186e-28,0.5813953488372093,0.7201907790143084,1131,2.531134621426577e-06,4.340937924767844e-26,ENSG00000149781,FERMT3,protein_coding,chr11,treated_down_R_negative,0.5214020330991314
ENSG00000064201,0.0,3.044522437723423,-3.044522437723423,175726.5,4.7896743629254115e-18,-0.17042170509568938,3.4570480816282372e-12,0.3643410852713178,0.6216216216216216,923,4.8039971833676e-16,3.385736289175184e-11,ENSG00000064201,TSPAN32,protein_coding,chr11,treated_down_R_negative,0.5188527050389106
ENSG00000140105,0.0,2.1972245773362196,-2.1972245773362196,212921.5,7.643673672636713e-05,-0.23366710120446457,7.746326916595816e-22,0.43410852713178294,0.548489666136725,858,0.0007950287191415704,4.3932941001704233e-20,ENSG00000140105,WARS1,protein_coding,chr14,treated_down_R_negative,0.5134190976813593
ENSG00000107951,0.0,2.8903717578961645,-2.8903717578961645,203991.0,4.833844374253003e-07,-0.17759360403704214,4.010174953130213e-13,0.45478036175710596,0.6025437201907791,934,9.417995475707303e-06,4.605647544660925e-12,ENSG00000107951,MTPAP,protein_coding,chr10,treated_down_R_negative,0.5133115374916608
ENSG00000100055,0.0,3.218075184184714,-3.218075184184714,198222.5,7.376575250812317e-09,-0.1591221787831273,8.568851144634885e-11,0.4392764857881137,0.5977742448330684,922,2.1424349329477523e-07,6.616043904816733e-10,ENSG00000100055,CYTH4,protein_coding,chr22,treated_down_R_negative,0.5120671347953853
ENSG00000198961,0.0,2.3502401828962083,-2.3502401828962083,216528.5,0.0006020291351051423,-0.21689874328685235,5.761720560918858e-19,0.4935400516795866,0.5930047694753577,937,0.0045447954528883595,1.9728358886579795e-17,ENSG00000198961,PJA2,protein_coding,chr5,treated_down_R_negative,0.5097641420924496
ENSG00000006652,0.0,3.367295829986474,-3.367295829986474,213529.5,0.00015393513138619534,-0.15070339012182649,8.108656140787102e-10,0.49870801033591733,0.6263910969793323,981,0.0014390233068698475,5.326033080639546e-09,ENSG00000006652,IFRD1,protein_coding,chr7,treated_down_R_negative,0.5074628971220512
ENSG00000173120,1.3862943611198906,3.8712010109078907,-2.484906649788,169889.0,1.0108471641193307e-19,-0.20278746476186255,9.985655540112247e-17,0.5710594315245479,0.7798092209856916,1202,1.1898624751084635e-17,2.2232873180779538e-15,ENSG00000173120,KDM2A,protein_coding,chr11,treated_down_R_negative,0.5039079196804019
ENSG00000120008,0.0,2.1972245773362196,-2.1972245773362196,191274.5,2.387001483459143e-11,-0.22922186185544766,4.7089710802286006e-21,0.4134366925064599,0.6001589825119237,915,1.0487005249794513e-09,2.3204887030895853e-19,ENSG00000120008,WDR11,protein_coding,chr10,treated_down_R_negative,0.5036519085315573
ENSG00000099800,0.0,2.2499048351651325,-2.2499048351651325,220797.0,0.0036486905184078358,-0.22293255678410936,5.674988776557826e-20,0.49612403100775193,0.5627980922098569,900,0.01976273716629547,2.2900378383851008e-18,ENSG00000099800,TIMM13,protein_coding,chr19,treated_down_R_negative,0.5015770374242932
ENSG00000198431,1.6094379124341003,3.1780538303479458,-1.5686159179138455,222810.0,0.008883559522902791,-0.31936713807017303,2.5457825658371693e-40,0.5529715762273901,0.5969793322734499,965,0.04021447126924413,3.78145693219804e-37,ENSG00000198431,TXNRD1,protein_coding,chr12,treated_down_R_negative,0.5009643764354623
ENSG00000005206,0.0,2.1383330595080277,-2.1383330595080277,196670.5,2.0368033464973596e-09,-0.23407152142965063,6.560963744405326e-22,0.4160206718346253,0.595389507154213,910,6.536420451367505e-08,3.789928557022877e-20,ENSG00000005206,SPPL2B,protein_coding,chr19,treated_down_R_negative,0.5005228725623637
ENSG00000119596,0.0,2.4849066497880004,-2.4849066497880004,196290.0,2.7686855185536852e-09,-0.2007597547628247,2.0321159428367632e-16,0.4780361757105943,0.6526232114467408,1006,8.679759535703026e-08,4.2945658946414065e-15,ENSG00000119596,YLPM1,protein_coding,chr14,treated_down_R_negative,0.49886924961995127
ENSG00000129993,1.0986122886681096,2.772588722239781,-1.6739764335716716,203187.0,4.1828055398503156e-07,-0.2942344461208022,3.2796519315794238e-34,0.5452196382428941,0.6478537360890302,1026,8.305172069035702e-06,1.5090155705604004e-31,ENSG00000129993,CBFA2T3,protein_coding,chr16,treated_down_R_negative,0.4925415287512366
ENSG00000163527,2.4849066497880004,4.787491742782046,-2.3025850929940455,172444.0,2.352289368607542e-18,-0.21368838386952937,1.9231873593694924e-18,0.6563307493540051,0.8052464228934817,1267,2.4377063878729256e-16,5.945488929713834e-17,ENSG00000163527,STT3B,protein_coding,chr3,treated_down_R_negative,0.49203568724396757
ENSG00000134717,1.3862943611198906,3.4811217321331034,-2.0948273710132126,212005.0,7.665904901335842e-05,-0.2337413824725389,7.513772158647387e-22,0.5348837209302325,0.6462639109697933,1020,0.0007965442091517952,4.276954287311824e-20,ENSG00000134717,BTF3L4,protein_coding,chr1,treated_down_R_negative,0.4896478457419425
ENSG00000099204,0.0,3.7612001156935624,-3.7612001156935624,129493.0,5.026382383754971e-49,-0.12989867463761748,1.243944850765459e-07,0.21188630490956073,0.6303656597774245,875,3.646231295266717e-46,5.885389311379792e-07,ENSG00000099204,ABLIM1,protein_coding,chr10,treated_down_R_negative,0.4885749100754473
ENSG00000185420,0.0,2.70805020110221,-2.70805020110221,181312.0,2.2637299624237836e-15,-0.18009949285044158,1.8489867321502716e-13,0.38242894056847543,0.6255961844197139,935,1.7097464580601715e-13,2.254708488505216e-12,ENSG00000185420,SMYD3,protein_coding,chr1,treated_down_R_negative,0.48771846783204437
ENSG00000214176,0.6931471805599453,3.044522437723423,-2.3513752571634776,194131.0,6.499590049933173e-10,-0.2071036853611489,2.145875680311198e-17,0.5167958656330749,0.678060413354531,1053,2.2678043895700837e-08,5.411180282614972e-16,ENSG00000214176,PLEKHM1P1,transcribed_unprocessed_pseudogene,chr17,treated_down_R_negative,0.4869784814255754
ENSG00000126067,1.6094379124341003,3.7256208424938384,-2.116182930059738,208351.0,1.0579496720382164e-05,-0.2297392434279988,3.824197751443347e-21,0.5348837209302325,0.6589825119236884,1036,0.0001438758687565086,1.9271114775569035e-19,ENSG00000126067,PSMB2,protein_coding,chr1,treated_down_R_negative,0.4861702653071699
ENSG00000242247,0.0,1.9459101490553132,-1.9459101490553132,199459.5,1.0905556154169363e-08,-0.24767978505163826,2.0407374994260277e-24,0.39018087855297157,0.5532591414944356,847,3.076484047610873e-07,1.845122458539017e-22,ENSG00000242247,ARFGAP3,protein_coding,chr22,treated_down_R_negative,0.4819626074478214
ENSG00000198833,0.0,2.0794415416798357,-2.0794415416798357,214374.5,0.00018629763422064972,-0.23161514454189605,1.7904417114118296e-21,0.4806201550387597,0.5627980922098569,894,0.0016952106488461864,9.530588447793379e-20,ENSG00000198833,UBE2J1,protein_coding,chr6,treated_down_R_negative,0.48163015324259834
ENSG00000011295,0.0,2.833213344056216,-2.833213344056216,186923.5,5.070456203346679e-13,-0.16975541609968242,4.203543094429108e-12,0.4134366925064599,0.6081081081081081,925,2.912757649189557e-11,4.054456392842522e-11,ENSG00000011295,TTC19,protein_coding,chr17,treated_down_R_negative,0.48095331011943565
ENSG00000148730,0.0,2.4849066497880004,-2.4849066497880004,201915.0,1.6611653063375582e-07,-0.1921495316406415,3.818391703094688e-15,0.49612403100775193,0.6486486486486487,1008,3.6210153319767607e-06,6.407051769479967e-14,ENSG00000148730,EIF4EBP2,protein_coding,chr10,treated_down_R_negative,0.47747364892747984
ENSG00000119866,0.0,2.4849066497880004,-2.4849066497880004,155503.5,1.1052408998919702e-30,-0.19176950089483014,4.332703175651778e-15,0.24289405684754523,0.575516693163752,818,2.972049947442261e-28,7.204158323992852e-14,ENSG00000119866,BCL11A,protein_coding,chr2,treated_down_R_negative,0.4765293080000893
ENSG00000120129,0.0,3.0677824455408693,-3.0677824455408693,175346.0,3.8193463124315725e-18,-0.15474545057161174,2.7988533337214433e-10,0.40568475452196384,0.6200317965023847,937,3.8886016360365604e-16,1.989169105463044e-09,ENSG00000120129,DUSP1,protein_coding,chr5,treated_down_R_negative,0.47472537679090276
ENSG00000099331,1.0986122886681096,2.8903717578961645,-1.791759469228055,197446.0,9.07204127429615e-09,-0.2647291555924195,8.816242619184029e-28,0.5452196382428941,0.6868044515103339,1075,2.589059318107226e-07,1.381934954875414e-25,ENSG00000099331,MYO9B,protein_coding,chr19,treated_down_R_negative,0.47433097131346474
ENSG00000076685,0.6931471805599453,2.70805020110221,-2.0149030205422647,206968.5,4.228626664632897e-06,-0.2346623737659426,5.144507799458358e-22,0.5193798449612403,0.6375198728139905,1003,6.453207022988942e-05,3.04268554894609e-20,ENSG00000076685,NT5C2,protein_coding,chr10,treated_down_R_negative,0.47282192570861564
ENSG00000177885,1.9459101490553132,4.007333185232471,-2.0614230361771577,203685.5,7.361749801011337e-07,-0.22838014574508436,6.599307260819989e-21,0.5762273901808785,0.7003179650238474,1104,1.3711374798483735e-05,3.1572421991834037e-19,ENSG00000177885,GRB2,protein_coding,chr17,treated_down_R_negative,0.4707880934444136
ENSG00000162924,0.0,2.4849066497880004,-2.4849066497880004,178760.5,2.594714792704367e-16,-0.18938087454703875,9.529949860763607e-15,0.42118863049095606,0.6478537360890302,978,2.152578152362429e-14,1.4906704752889584e-13,ENSG00000162924,REL,protein_coding,chr2,treated_down_R_negative,0.47059379450460365
ENSG00000007202,0.0,1.791759469228055,-1.791759469228055,205994.5,1.2967832855636543e-06,-0.2608802917929917,5.33136103417223e-27,0.4263565891472868,0.5604133545310016,870,2.2636016243193658e-05,7.293909856970806e-25,ENSG00000007202,BLTP2,protein_coding,chr17,treated_down_R_negative,0.46743473315507095
ENSG00000120992,1.0986122886681096,2.9700856263602153,-1.8714733376921058,218310.0,0.0015384925319094627,-0.24944491889259007,9.398956911304437e-25,0.5348837209302325,0.6351351351351351,1006,0.009853930983452372,8.804254142171751e-23,ENSG00000120992,LYPLA1,protein_coding,chr8,treated_down_R_negative,0.46682951493025215
ENSG00000176986,0.0,2.639057329615259,-2.639057329615259,201641.0,1.1293480714116912e-07,-0.1743384906223324,1.0781538017190556e-12,0.4625322997416021,0.624006359300477,964,2.5732472163290638e-06,1.1564942069127408e-11,ENSG00000176986,SEC24C,protein_coding,chr10,treated_down_R_negative,0.4600892715109274
ENSG00000112159,0.0,2.8903717578961645,-2.8903717578961645,211984.5,6.69989973645198e-05,-0.1586324468577396,9.798510623362682e-11,0.49870801033591733,0.6184419713831478,971,0.0007086808154599749,7.493134147451633e-10,ENSG00000112159,MDN1,protein_coding,chr6,treated_down_R_negative,0.45850674428357474
