sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,taxid_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_email,contact_department,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,supplementary_file,data_row_count
SAMPLE 28,UKE_BCN_KGU #28,GSM7707678,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 28,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707678/suppl/GSM7707678_205605870149_R08C01_Red.idat.gz,0
SAMPLE 29,UKE_BCN_KGU #29,GSM7707679,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 29,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707679/suppl/GSM7707679_205689130029_R03C01_Red.idat.gz,0
SAMPLE 30,UKE_BCN_KGU #30,GSM7707680,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 30,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707680/suppl/GSM7707680_204894630018_R05C01_Red.idat.gz,0
SAMPLE 31,UKE_BCN_KGU #31,GSM7707681,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 31,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707681/suppl/GSM7707681_203740910031_R07C01_Red.idat.gz,0
SAMPLE 32,UKE_BCN_KGU #32,GSM7707682,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 32,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707682/suppl/GSM7707682_202277800135_R08C01_Red.idat.gz,0
SAMPLE 33,UKE_BCN_KGU #33,GSM7707683,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 33,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707683/suppl/GSM7707683_204361730145_R01C01_Red.idat.gz,0
SAMPLE 34,UKE_BCN_KGU #34,GSM7707684,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 34,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707684/suppl/GSM7707684_203952880078_R01C01_Red.idat.gz,0
SAMPLE 35,UKE_BCN_KGU #35,GSM7707685,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 35,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707685/suppl/GSM7707685_204894630041_R05C01_Red.idat.gz,0
SAMPLE 36,UKE_BCN_KGU #36,GSM7707686,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 36,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707686/suppl/GSM7707686_205724790001_R06C01_Red.idat.gz,0
SAMPLE 37,UKE_BCN_KGU #37,GSM7707687,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 37,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707687/suppl/GSM7707687_204339300134_R01C01_Red.idat.gz,0
SAMPLE 38,UKE_BCN_KGU #38,GSM7707688,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 38,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707688/suppl/GSM7707688_204339300120_R01C01_Red.idat.gz,0
SAMPLE 39,UKE_BCN_KGU #39,GSM7707689,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 39,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707689/suppl/GSM7707689_205724790001_R02C01_Red.idat.gz,0
SAMPLE 40,UKE_BCN_KGU #40,GSM7707690,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 40,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707690/suppl/GSM7707690_202277800067_R03C01_Red.idat.gz,0
SAMPLE 41,UKE_BCN_KGU #41,GSM7707691,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 41,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707691/suppl/GSM7707691_205756370085_R05C01_Red.idat.gz,0
SAMPLE 42,UKE_BCN_KGU #42,GSM7707692,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 42,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707692/suppl/GSM7707692_204339300125_R07C01_Red.idat.gz,0
SAMPLE 43,UKE_BCN_KGU #43,GSM7707693,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 43,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707693/suppl/GSM7707693_205689130029_R01C01_Red.idat.gz,0
SAMPLE 44,UKE_BCN_KGU #44,GSM7707694,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 44,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707694/suppl/GSM7707694_202242420149_R01C01_Red.idat.gz,0
SAMPLE 45,UKE_BCN_KGU #45,GSM7707695,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 45,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707695/suppl/GSM7707695_205689130179_R04C01_Red.idat.gz,0
